TYPE;TEMPLATE_ID;FUNCION_SQL;DATABASE
INSERT_UPDATE;LT_20210525173509;"UPDATE  & TABLA_LECTURA_BASCULA$ & "" SET MEDIDA =''";ELAB_PR
INSERT_UPDATE;LT_20210525173509;"UPDATE ELABELS.SETUP_TRAZABILIDAD SET COMP_ID = ' & (GET_ARRAY(Matriz_Traz_ID$,vbCrLf$,I%)) & ""', QTY_ACTUAL = '"" & (GET_ARRAY(Matriz_Traz_QTY$,vbCrLf$,I%)) & ""', TSTAMP = CURRENT TIMESTAMP WHERE COMPUTER = '"" & #COMPUTER#$ & ""' AND COMP_PN = '"" & (GET_ARRAY(Matriz_Traz_PN$,vbCrLf$,I%)) & ""'";ELAB_PR
INSERT_UPDATE;LT_20210525173509;"UPDATE  & TABLA_LECTURA_BASCULA$ & "" SET MEDIDA =''";ELAB_PR
INSERT_UPDATE;LT_20210525173509;"UPDATE  & TABLA_LECTURA_BASCULA$ & "" SET MEDIDA =''";ELAB_PR
INSERT_UPDATE;LT_20210525173509;"UPDATE  & TABLA_LECTURA_BASCULA$ & "" SET MEDIDA =''";ELAB_PR
INSERT_UPDATE;LT_20210525173509;"INSERT INTO ELABELS.AIRBUS_ETIQUETAS_LOG (PART_CODE,SN_CELESTICA,SN_CLIENTE,TSTAMP,TEMPLATE_ID_FLEXLABEL,COMPUTER,USUARIO_OPERARIO,USUARIO_AUTORIZA_REPETIR,MOTIVO_REPETIR,INFO,F_ARCHIVO) VALUES (' & #PART_CODE#$ & ""','"" & CEL_SN_PADRE$ & ""','"" & CUST_SN_PADRE$ & ""','"" & TSTAMP_DB$ & ""','"" & #TEMPLATE_ID#$ & ""','"" & #COMPUTER#$ & ""','"" & #USER#$ & ""','"" & USUARIO_AUTORIZADO$ & ""','"" & MOTIVO_REPETIR$ & ""','"" & INFO_PESAJE$ & ""','1')";ELAB_PR
INSERT_UPDATE;LT_20210525173509;"INSERT INTO ELABELS.AIRBUS_TRAZ_BCHK_PACKING (PART_CODE,SN_CELESTICA,TRAZ_BCHK,COMP_PART_CODE,COMP_PN,COMP_SN,COMP_CUSTSN,COMP_ID,SPROD,TSTAMP,F_ARCHIVO) VALUES (' & #PART_CODE#$ & ""','"" & CEL_SN_PADRE$ & ""','"" & TRAZ_BCHK$ & ""','"" & COMP_PART_CODE$ & ""','"" & COMP_PN$ & ""','"" & COMP_SN$ & ""','"" & COMP_CUSTSN$ & ""','"" & COMP_ID$ & ""','"" & N_OPERACION$ & ""','"" & TSTAMP_DB$ & ""','1')";ELAB_PR
INSERT_UPDATE;LT_20210525173509;"UPDATE CARD.LABEL_I1 SET QTY_ACTUAL = QTY_ACTUAL - 1 WHERE LABEL_ID = ' & COMP_ID$ & ""'";CARDS_PR
INSERT_UPDATE;LT_20210525173509;"UPDATE ELABELS.SETUP_TRAZABILIDAD SET COMP_ID = ' & COMP_ID$ & ""',QTY_ACTUAL = QTY_ACTUAL - 1, TSTAMP = CURRENT TIMESTAMP WHERE COMPUTER = '"" & #COMPUTER#$ & ""' AND COMP_ID = '"" & COMP_ID$ & ""' AND COMP_PN = '"" & COMP_PN$ & ""'";ELAB_PR
INSERT_UPDATE;LT_20210525173509;"INSERT INTO ELABELS.AIRBUS_TRAZ_BCHK_PACKING (PART_CODE,SN_CELESTICA,TRAZ_BCHK,COMP_PART_CODE,COMP_PN,COMP_SN,COMP_CUSTSN,COMP_ID,SPROD,TSTAMP,F_ARCHIVO) VALUES (' & #PART_CODE#$ & ""','"" & CEL_SN_PADRE$ & ""','"" & TRAZ_BCHK$ & ""','"" & COMP_PART_CODE$ & ""','"" & COMP_PN$ & ""','"" & COMP_SN$ & ""','"" & COMP_CUSTSN$ & ""','"" & COMP_ID$ & ""','"" & N_OPERACION$ & ""','"" & TSTAMP_DB$ & ""','1')";ELAB_PR
INSERT_UPDATE;LT_20210525173509;"INSERT INTO CARD.SN_BLINDCHECK (ETIQUETA,SPROD,COMPONENTE,SEQ,SN_REQUERIDO,BPC_CONTROL,COMP_SN,COMP_TRACE_CODE,COMP_DATE_CODE,UAI,STATUS,USUARIO,TSTAMP,F_ARCHIVO) VALUES (' & CEL_SN_PADRE$ & ""','"" & OPERACION_PASS$ & ""','"" & COMP_PN$ & ""','1','1','S','"" & COMP_SN$ & ""','','','','OK','"" & #USER#$ & ""','"" & TSTAMP_DB$ & ""','1')";CARDS_PR
INSERT_UPDATE;LT_20210525173509;"INSERT INTO CARD.CIQSSFC(ETIQUETA,PART_CODE,CELDA,USUARIO,DEFCODE,QTY,DEFSEQ,SPROD,STATUS,TSTAMP,F_ARCHIVO,COMENTARIO,SUB_CARD,REF_DES,FAILCODE,COMP_PN,F1,LINEA,COMP_SN) VALUES (' & CEL_SN_PADRE$ & ""','"" & #PART_CODE#$ & ""','"" & #COMPUTER#$ & ""','"" & #USER#$ & ""','IQS','1','"" & DEFSEQ$ & ""','"" & OPERACION_PASS$ & ""','P',CURRENT TIMESTAMP,'1','BLINDCHECK="" & COMENTARIO_BLINDCHECK$ & ""','"" & Familia$ & ""','','','','0','CARD','')";CARDS_PR
SELECT;LT_20210615103815;"SELECT PART_CODE,CUSTSN FROM CARD.HEADER WHERE ETIQUETA = ' & SN_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20210616172240;"SELECT PN_CLIENTE FROM ELABELS.ALL_PRODUCTOS WHERE PARTCODE = ' & #PART_CODE#$ & ""'";ELAB_PR
SELECT;LT_20210616172240;"SELECT PART_CODE FROM CARD.HEADER WHERE ETIQUETA=' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20210616172240;"SELECT CUSTSN FROM CARD.SNMFGCUST WHERE PART_CODE = ' & #PART_CODE#$ & ""' AND ETIQUETA='"" & SERIAL_CELESTICA$ & ""'";CARDS_PR
INSERT_UPDATE;LT_20210616172240;"UPDATE CARD.SNMFGCUST SET CUSTSN  =' & SERIAL_CLIENTE$ & ""', F_ARCHIVO = '1' WHERE ETIQUETA = '"" & SERIAL_CELESTICA$ & ""'";CARDS_PR
INSERT_UPDATE;LT_20210616172240;"UPDATE CARD.HEADER SET CUSTSN  =' & SERIAL_CLIENTE$ & ""', F_ARCHIVO = '1' WHERE ETIQUETA = '"" & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20210707154157;"SELECT F1 FROM CARD.CPARTCODE WHERE PARTCODE = ' & #PART_CODE#$ & ""'";CARDS_PR
SELECT;LT_20210720111622;"SELECT PART_CODE FROM CARD.HEADER WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20210720111622;"SELECT F1,F2 FROM CARD.CPARTCODE WHERE PARTCODE = ' & #PART_CODE#$ & ""'";CARDS_PR
SELECT;LT_20210720111622;"SELECT F1,F2 FROM CARD.CPARTCODE WHERE PARTCODE = ' & PART_CODE_HIJO$ & ""'";CARDS_PR
SELECT;LT_20210720111622;"SELECT A.COMP_SN, B.CUSTSN FROM CARD.SN_BLINDCHECK A LEFT JOIN CARD.SNMFGCUST B ON A.COMP_SN = B.ETIQUETA  WHERE A.ETIQUETA = ' & SERIAL_CELESTICA$ & ""' AND A.COMP_SN LIKE '%"" & PART_CODE_HIJO$ & ""%' ORDER BY B.CUSTSN";CARDS_PR
SELECT;LT_20210720111622;"SELECT COMP_CUSTSN,COMP_PN FROM ELABELS.AIRBUS_TRAZ_BCHK_PACKING WHERE SN_CELESTICA = ' & Serialnumber_hijo_celestica$ & ""'";ELAB_PR
SELECT;LT_20210730115521;"SELECT F2 FROM CARD.CPARTCODE WHERE PARTCODE = ' & SUB_PART_CODE$ & ""'";CARDS_PR
SELECT;LT_20210730115521;"SELECT F1 FROM CARD.CPARTCODE WHERE PARTCODE = ' & SUB_PART_CODE$ & ""'";CARDS_PR
SELECT;LT_20210730115521;"SELECT PN_CLIENTE FROM ELABELS.ALL_PRODUCTOS WHERE PARTCODE = ' & SUB_PART_CODE$ & ""'";ELAB_PR
SELECT;LT_20210816114325;"SELECT PART_CODE,ETIQUETA FROM CARD.HEADER WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20210816114325;"SELECT PART_CODE,CUSTSN FROM CARD.SNMFGCUST WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20210816114325;"SELECT MAX(DEFSEQ) FROM CARD.CIQSSFC WHERE ETIQUETA  ='  & SERIAL_CELESTICA$ &  ""'";CARDS_PR
INSERT_UPDATE;LT_20210816114325;"UPDATE CARD.SNMFGCUST SET CUSTSN  =' & CONTADOR_SERIAL$ & ""', F_ARCHIVO = '1' WHERE ETIQUETA = '"" & SERIAL_CELESTICA$ & ""'";CARDS_PR
INSERT_UPDATE;LT_20210816114325;"UPDATE CARD.HEADER SET CUSTSN  =' & CONTADOR_SERIAL$ & ""', F_ARCHIVO = '1' WHERE ETIQUETA = '"" & SERIAL_CELESTICA$ & ""'";CARDS_PR
INSERT_UPDATE;LT_20210816114325;"INSERT INTO CARD.CIQSSFC(ETIQUETA,PART_CODE,CELDA,USUARIO,DEFCODE,QTY,DEFSEQ,SPROD,STATUS,TSTAMP,F_ARCHIVO,COMENTARIO,SUB_CARD,REF_DES,FAILCODE,COMP_PN,F1,LINEA,COMP_SN) VALUES (' & SERIAL_CELESTICA$ & ""','"" & #PART_CODE#$ & ""','"" & #COMPUTER#$ & ""','"" & #USER#$ & ""','IQS','1','"" & DEFSEQ$ & ""','"" & OPERACION_PASS$ & ""','P',CURRENT TIMESTAMP,'1','CUSTSN="" & CONTADOR_SERIAL$ & ""','','','','','0','CARD','')";CARDS_PR
SELECT;LT_20210902114558;"SELECT PART_CODE,ETIQUETA FROM CARD.HEADER WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20210902114558;"SELECT PART_CODE,CUSTSN FROM CARD.SNMFGCUST WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20210902114558;"SELECT MAX(DEFSEQ) FROM CARD.CIQSSFC WHERE ETIQUETA  ='  & SERIAL_CELESTICA$ &  ""'";CARDS_PR
INSERT_UPDATE;LT_20210902114558;"UPDATE CARD.SNMFGCUST SET CUSTSN  =' & CONTADOR_SERIAL$ & ""', F_ARCHIVO = '1' WHERE ETIQUETA = '"" & SERIAL_CELESTICA$ & ""'";CARDS_PR
INSERT_UPDATE;LT_20210902114558;"UPDATE CARD.HEADER SET CUSTSN  =' & CONTADOR_SERIAL$ & ""', F_ARCHIVO = '1' WHERE ETIQUETA = '"" & SERIAL_CELESTICA$ & ""'";CARDS_PR
INSERT_UPDATE;LT_20210902114558;"INSERT INTO CARD.CIQSSFC(ETIQUETA,PART_CODE,CELDA,USUARIO,DEFCODE,QTY,DEFSEQ,SPROD,STATUS,TSTAMP,F_ARCHIVO,COMENTARIO,SUB_CARD,REF_DES,FAILCODE,COMP_PN,F1,LINEA,COMP_SN) VALUES (' & SERIAL_CELESTICA$ & ""','"" & #PART_CODE#$ & ""','"" & #COMPUTER#$ & ""','"" & #USER#$ & ""','IQS','1','"" & DEFSEQ$ & ""','"" & OPERACION_PASS$ & ""','P',CURRENT TIMESTAMP,'1','CUSTSN="" & CONTADOR_SERIAL$ & ""','','','','','0','CARD','')";CARDS_PR
SELECT;LT_20211102111033;"SELECT PART_CODE,ETIQUETA FROM CARD.HEADER WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20211102111033;"SELECT PART_CODE,CUSTSN FROM CARD.SNMFGCUST WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20211115104218;"SELECT PART_CODE,ETIQUETA FROM CARD.HEADER WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20211115104218;"SELECT PART_CODE,CUSTSN FROM CARD.SNMFGCUST WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20211115104218;"SELECT ETIQUETA FROM CARD.SNMFGCUST WHERE PART_CODE = ' & #PART_CODE#$ & ""' AND CUSTSN = '"" & SERIAL_CLIENTE$ & ""'";CARDS_PR
SELECT;LT_20211115104218;"SELECT MAX(DEFSEQ) FROM CARD.CIQSSFC WHERE ETIQUETA  ='  & SERIAL_CELESTICA$ &  ""'";CARDS_PR
INSERT_UPDATE;LT_20211115104218;"UPDATE CARD.SNMFGCUST SET CUSTSN  =' & SERIAL_CLIENTE$ & ""', F_ARCHIVO = '1' WHERE ETIQUETA = '"" & SERIAL_CELESTICA$ & ""'";CARDS_PR
INSERT_UPDATE;LT_20211115104218;"UPDATE CARD.HEADER SET CUSTSN  =' & SERIAL_CLIENTE$ & ""', F_ARCHIVO = '1' WHERE ETIQUETA = '"" & SERIAL_CELESTICA$ & ""'";CARDS_PR
INSERT_UPDATE;LT_20211115104218;"INSERT INTO CARD.CIQSSFC(ETIQUETA,PART_CODE,CELDA,USUARIO,DEFCODE,QTY,DEFSEQ,SPROD,STATUS,TSTAMP,F_ARCHIVO,COMENTARIO,SUB_CARD,REF_DES,FAILCODE,COMP_PN,F1,LINEA,COMP_SN) VALUES (' & SERIAL_CELESTICA$ & ""','"" & #PART_CODE#$ & ""','"" & #COMPUTER#$ & ""','"" & #USER#$ & ""','IQS','1','"" & DEFSEQ$ & ""','"" & OPERACION_PASS$ & ""','P',CURRENT TIMESTAMP,'1','CUSTSN="" & SERIAL_CLIENTE$ & ""','ABB','','','','0','CARD','')";CARDS_PR
SELECT;LT_20211210113823;"SELECT PART_CODE, CUSTSN FROM CARD.SNMFGCUST WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20211210113823;"SELECT MAC_ID FROM CARD.CMACID WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20211210113823;"SELECT CONTADOR_ID,CONTADOR FROM ELABELS.CONTADORES_VARIOS WHERE CONTADOR_ID = ' & #TEMPLATE_ID#$ & ""-"" & #PART_CODE#$ & ""'";ELAB_PR
INSERT_UPDATE;LT_20211210113823;"INSERT INTO ELABELS.CONTADORES_VARIOS (CONTADOR_ID,CONTADOR,F_ARCHIVO) VALUES (' & #TEMPLATE_ID#$ & ""-"" & #PART_CODE#$ & ""','0000000000','1')";ELAB_PR
INSERT_UPDATE;LT_20211210113823;"INSERT INTO CARD.CMACID (ETIQUETA,CUSTSN,MAC_ID,TSTAMP,F_ARCHIVO,BOXCUSTSN,USUARIO) VALUES (' & SERIAL_CELESTICA$ & ""','"" & SERIAL_CLIENTE$ & ""','"" & MAC_ADDRESS$ & ""',CURRENT TIMESTAMP,'1','','"" & #USER#$ & ""')";CARDS_PR
INSERT_UPDATE;LT_20211210113823;"UPDATE ELABELS.CONTADORES_VARIOS SET CONTADOR =' & FORMAT(STR(CONTADOR_MAC% + 1),""0000000000"") & ""', F_ARCHIVO = '1' WHERE CONTADOR_ID = '"" & #TEMPLATE_ID#$ & ""-"" & #PART_CODE#$ & ""'";ELAB_PR
SELECT;LT_20220105143301;"SELECT VALOR FROM CARD.MASTERTOOL_RULES WHERE REGLA ='AUTORIZAR_MASTERTOOL' AND VALOR >= '3' AND CLAVE = ' & #USER#$ & ""'";CARDS_PR
SELECT;LT_20220105143301;"SELECT TOOL_TYPE,ALIAS,DESCRIPTION,SIDE,LABELING_TYPE,DESIGN_STATUS,TOOL_STATUS,SERIAL_REQUIRED FROM CARD.MASTERTOOL_DEFINE WHERE TOOL_PARTCODE = ' & TOOL_PARTCODE$ & ""'";CARDS_PR
SELECT;LT_20220105143301;"SELECT MAX(TOOL_SERIAL) FROM CARD.MASTERTOOL_SERIALS WHERE TOOL_PARTCODE = ' & TOOL_PARTCODE$ & ""'";CARDS_PR
SELECT;LT_20220105143301;"SELECT 'FREE' AS ESTADO,BUSY_USER,BUSY_COMPUTER FROM CARD.MASTERTOOL_SERIALS_CONTROL WHERE TOOL_PARTCODE = ' & TOOL_PARTCODE$ & ""' AND ((BUSY_USER = '' AND BUSY_COMPUTER = '' AND BUSY_TSTAMP = '2000-01-01 00:00:00.000000') OR ((BUSY_USER <> '"" & #USER#$ & ""' OR BUSY_COMPUTER <> '"" & #COMPUTER#$ & ""') AND (BUSY_TSTAMP + 30 MINUTE < CURRENT TIMESTAMP)) OR (BUSY_USER = '"" & #USER#$ & ""' AND BUSY_COMPUTER = '"" & #COMPUTER#$ & ""')) UNION (SELECT 'BUSY' AS ESTADO,BUSY_USER,BUSY_COMPUTER FROM CARD.MASTERTOOL_SERIALS_CONTROL WHERE TOOL_PARTCODE = '"" & TOOL_PARTCODE$ & ""' AND NOT((BUSY_USER = '' AND BUSY_COMPUTER = '' AND BUSY_TSTAMP = '2000-01-01 00:00:00.000000') OR ((BUSY_USER <> '"" & #USER#$ & ""' OR BUSY_COMPUTER <> '"" & #COMPUTER#$ & ""') AND (BUSY_TSTAMP + 30 MINUTE < CURRENT TIMESTAMP)) OR (BUSY_USER = '"" & #USER#$ & ""' AND BUSY_COMPUTER = '"" & #COMPUTER#$ & ""')))";CARDS_PR
SELECT;LT_20220105143301;"SELECT TRIM(NOMBRE) || ' ' || TRIM(APELLIDOS) FROM CARD.EMPLYETT WHERE USERID = ' & GET_RECORD_FIELD(CONSULTA_1$,1,2) & ""'";CARDS_PR
SELECT;LT_20220105143301;SELECT CURRENT TIMESTAMP AS T_STAMP FROM TRAZ.DUAL;CARDS_PR
SELECT;LT_20220105143301;"SELECT (CASE WHEN MAX(CONTROL_LOG_SAVE_COUNT) IS NULL THEN 0 ELSE MAX(CONTROL_LOG_SAVE_COUNT) END) AS SAVE_COUNT FROM  CARD.MASTERTOOL_SERIALS_LOG WHERE TOOL_PARTCODE = ' & TOOL_PARTCODE$ & ""'";CARDS_PR
SELECT;LT_20220105143301;"SELECT MAX(TOOL_SERIAL) FROM CARD.MASTERTOOL_SERIALS WHERE TOOL_PARTCODE = ' & TOOL_PARTCODE$ & ""'";CARDS_PR
SELECT;LT_20220105143301;"SELECT TOOL_PARTCODE FROM CARD.MASTERTOOL_SERIALS WHERE TOOL_SERIAL = ' & SERIAL_TEMP$ & ""'";CARDS_PR
INSERT_UPDATE;LT_20220105143301;"INSERT INTO CARD.MASTERTOOL_SERIALS_CONTROL (TOOL_PARTCODE,LAST_CHANGE,BUSY_USER,BUSY_COMPUTER,BUSY_TSTAMP,F_ARCHIVO) VALUES (' & TOOL_PARTCODE$ & ""','2000-01-01 00:00:00.000000','','','2000-01-01 00:00:00.000000','1')";CARDS_PR
INSERT_UPDATE;LT_20220105143301;"UPDATE CARD.MASTERTOOL_SERIALS_CONTROL SET BUSY_USER = ' & #USER#$ & ""',BUSY_COMPUTER ='"" & #COMPUTER#$ & ""',BUSY_TSTAMP = CURRENT TIMESTAMP,F_ARCHIVO = '1' WHERE UPPER(TOOL_PARTCODE) = '"" & TOOL_PARTCODE$ & ""'";CARDS_PR
INSERT_UPDATE;LT_20220105143301;"INSERT INTO CARD.MASTERTOOL_SERIALS (TOOL_SERIAL,TOOL_PARTCODE,SERIAL_STATUS,EQUIPMENT_NUMBER,COMMENTS,CONTROL_USER,CONTROL_TSTAMP,F_ARCHIVO) VALUES (' & SERIAL$ & ""','"" & TOOL_PARTCODE$ & ""','SN CREADO','','Etiqueta serial impresa en Flexlabel','"" & #USER#$ & ""','"" & T_STAMP_ACTUAL$ & ""','1')";CARDS_PR
INSERT_UPDATE;LT_20220105143301;"INSERT INTO CARD.MASTERTOOL_SERIALS_LOG (TOOL_SERIAL,TOOL_PARTCODE,SERIAL_STATUS,EQUIPMENT_NUMBER,COMMENTS,CONTROL_USER,CONTROL_TSTAMP,CONTROL_LOG_TYPE,CONTROL_LOG_SAVE_COUNT,F_ARCHIVO) VALUES (' & SERIAL$ & ""','"" & TOOL_PARTCODE$ & ""','SN CREADO','','Etiqueta serial impresa en Flexlabel','"" & #USER#$ & ""','"" & T_STAMP_ACTUAL$ & ""','INSERT','"" & SAVE_COUNT$ & ""','1')";CARDS_PR
INSERT_UPDATE;LT_20220105143301;"INSERT INTO CARD.MASTERTOOL_SERIALS_SAVE_HISTORY (TOOL_PARTCODE,SAVE_COUNT,SEQ,CONTROL_TSTAMP,CONTROL_USER,F_ARCHIVO) VALUES (' & TOOL_PARTCODE$ & ""','"" & SAVE_COUNT$ & ""','0','"" & T_STAMP_ACTUAL$ & ""','"" & #USER#$ & ""','1')";CARDS_PR
INSERT_UPDATE;LT_20220105143301;"UPDATE CARD.MASTERTOOL_SERIALS_CONTROL SET BUSY_USER = '',BUSY_COMPUTER ='',BUSY_TSTAMP = '2000-01-01 00:00:00.000000',LAST_CHANGE = CURRENT TIMESTAMP ,F_ARCHIVO = '1' WHERE UPPER(TOOL_PARTCODE) = ' & TOOL_PARTCODE$ & ""'";CARDS_PR
SELECT;LT_20220121154323;"SELECT PART_CODE,ETIQUETA FROM CARD.HEADER WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20220121154323;"SELECT PART_CODE,CUSTSN FROM CARD.SNMFGCUST WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20220121154323;"SELECT ETIQUETA FROM CARD.SNMFGCUST WHERE PART_CODE = ' & #PART_CODE#$ & ""' AND CUSTSN = '"" & SERIAL_CLIENTE$ & ""'";CARDS_PR
SELECT;LT_20220121154323;"SELECT MAX(DEFSEQ) FROM CARD.CIQSSFC WHERE ETIQUETA  ='  & SERIAL_CELESTICA$ &  ""'";CARDS_PR
INSERT_UPDATE;LT_20220121154323;"UPDATE CARD.SNMFGCUST SET CUSTSN  =' & SERIAL_CLIENTE$ & ""', F_ARCHIVO = '1' WHERE ETIQUETA = '"" & SERIAL_CELESTICA$ & ""'";CARDS_PR
INSERT_UPDATE;LT_20220121154323;"UPDATE CARD.HEADER SET CUSTSN  =' & SERIAL_CLIENTE$ & ""', F_ARCHIVO = '1' WHERE ETIQUETA = '"" & SERIAL_CELESTICA$ & ""'";CARDS_PR
INSERT_UPDATE;LT_20220121154323;"INSERT INTO CARD.CIQSSFC(ETIQUETA,PART_CODE,CELDA,USUARIO,DEFCODE,QTY,DEFSEQ,SPROD,STATUS,TSTAMP,F_ARCHIVO,COMENTARIO,SUB_CARD,REF_DES,FAILCODE,COMP_PN,F1,LINEA,COMP_SN) VALUES (' & SERIAL_CELESTICA$ & ""','"" & #PART_CODE#$ & ""','"" & #COMPUTER#$ & ""','"" & #USER#$ & ""','IQS','1','"" & DEFSEQ$ & ""','"" & OPERACION_PASS$ & ""','P',CURRENT TIMESTAMP,'1','CUSTSN="" & SERIAL_CLIENTE$ & ""','ABB','','','','0','CARD','')";CARDS_PR
SELECT;LT_20220126140212;"SELECT PN,FAMILIA,LONG_CUSTSN,CUSTSN_DECLARAR FROM CARD.CPARTCODE WHERE PARTCODE=' & #PART_CODE#$ & ""'";CARDS_PR
SELECT;LT_20220126140212;"SELECT PARTNUMBER,TIPO_LBL_SN,LBL_SDCU,AMENDEMENT,PN_LABEL_AMDT,SHORT_NAME,LBL_NC FROM ELABELS.THA_CONFIGURATION WHERE PARTCODE = ' & #PART_CODE#$ & ""'";ELAB_PR
SELECT;LT_20220126140212;"SELECT PART_CODE,CUSTSN FROM CARD.HEADER WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20220126140212;"SELECT PART_CODE,CUSTSN FROM CARD.SNMFGCUST WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20220126140212;"SELECT PARTNUMBER,SN_THALES,AMENDEMENT,EMPLEADO,PN_ASOC,PC_ASOC,SN_THA_ASOC,AMDT_ASOC,IMPRESO FROM ELABELS.THA_SERIALS WHERE SN_CLS=' & SERIAL_CELESTICA$ & ""' AND SN_ACTIVO='SI'";ELAB_PR
INSERT_UPDATE;LT_20220126140212;"UPDATE ELABELS.THA_SERIALS SET IMPRESO = 'SI' WHERE SN_CLS=' & SERIAL_CELESTICA$  & ""' AND SN_ACTIVO='SI'";ELAB_PR
SELECT;LT_20220207120003;"SELECT SEQ,SPROD FROM CARD.CTRL_FLUJO WHERE PARTCODE = ' & #PART_CODE#$ & ""' ORDER BY SEQ";CARDS_PR
SELECT;LT_20220207120003;"SELECT PART_CODE FROM CARD.HEADER WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20220207120003;"SELECT TSTAMP FROM CARD.CIQSSFC WHERE ETIQUETA  =' & SERIAL_CELESTICA$ & ""'AND SPROD = '"" & OPERACION_PREVIA$ & ""' AND STATUS = 'P'";CARDS_PR
SELECT;LT_20220207120003;"SELECT PNCORP,QTY_ACTUAL FROM CARD.LABEL_I1 WHERE LABEL_ID = ' & REPLACE(ID_REFDES$,""1D"","""") & ""'";CARDS_PR
SELECT;LT_20220207120003;"SELECT TSTAMP FROM CARD.CIQSSFC WHERE ETIQUETA  = ' & SERIAL_CELESTICA$ & ""' AND SPROD = '"" & OPERACION_ASIGNADA$ & ""' AND STATUS = 'P' AND COMENTARIO = '"" & COMENTARIO_PASS$ & ""'";CARDS_PR
SELECT;LT_20220207120003;SELECT CURRENT TIMESTAMP AS T_STAMP FROM TRAZ.DUAL;CARDS_PR
SELECT;LT_20220207120003;"SELECT FAMILIA FROM CARD.CPARTCODE WHERE PARTCODE = ' & #PART_CODE#$ & ""'";CARDS_PR
SELECT;LT_20220207120003;"SELECT MAX(DEFSEQ) FROM CARD.CIQSSFC WHERE ETIQUETA  ='  & SERIAL_CELESTICA$ &  ""'";CARDS_PR
INSERT_UPDATE;LT_20220207120003;"INSERT INTO CARD.CIQSSFC(ETIQUETA,PART_CODE,CELDA,USUARIO,DEFCODE,QTY,DEFSEQ,SPROD,STATUS,TSTAMP,F_ARCHIVO,COMENTARIO,SUB_CARD,REF_DES,FAILCODE,COMP_PN,F1,LINEA,COMP_SN) VALUES (' & SERIAL_CELESTICA$ & ""','"" & #PART_CODE#$ & ""','"" & #COMPUTER#$ & ""','"" & #USER#$ & ""','IQS','1','"" & DEFSEQ$ & ""','"" & OPERACION_ASIGNADA$ & ""','M','"" & TSTAMP_DB$ & ""','1','"" & VALUE_REFDES$ & ""','"" & FAMILIA$ & ""','"" & NAME_REFDES$ & ""','','"" & PN_REFDES$ & ""','0','CARD','"" & ID_REFDES$ & ""')";CARDS_PR
INSERT_UPDATE;LT_20220207120003;"INSERT INTO CARD.CIQSSFC(ETIQUETA,PART_CODE,CELDA,USUARIO,DEFCODE,QTY,DEFSEQ,SPROD,STATUS,TSTAMP,F_ARCHIVO,COMENTARIO,SUB_CARD,REF_DES,FAILCODE,COMP_PN,F1,LINEA,COMP_SN) VALUES (' & SERIAL_CELESTICA$ & ""','"" & #PART_CODE#$ & ""','"" & #COMPUTER#$ & ""','"" & #USER#$ & ""','IQS','1','"" & DEFSEQ$ & ""','"" & OPERACION_ASIGNADA$ & ""','M','"" & TSTAMP_DB$ & ""','1','"" & VALOR_CAPACIDAD$ & ""nF"" & ""','"" & FAMILIA$ & ""','"" & REF_DES_CONDENSADOR$ & ""','','"" & PN$ & ""','0','CARD','"" & SERIAL$ & ""')";CARDS_PR
